undefined;Município;Grande Grupamento Atividade Econômica;Atividade Econômica;CNAE 2.0 Seção;CNAE 2.0 Divisão;CNAE 2.0 Grupo;CNAE 2.0 Classe;CNAE 2.0 Subclasse;Admitidos;Desligados;Saldo;Estoque;Variação Relativa;Tempo de Emprego;Ano_Ref;Mes_Ref
;Botucatu;Indústria;Indústria geral;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;Esgoto e Atividades Relacionadas;Esgoto e Atividades Relacionadas;Gestão de Redes de Esgoto;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;Esgoto e Atividades Relacionadas;Esgoto e Atividades Relacionadas;Gestão de Redes de Esgoto;Gestão de Redes de Esgoto;4;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Eletricidade e Gás;;;;;;;;;;;2025;Outubro
275.5;Botucatu;Indústria;Indústria geral;Eletricidade e Gás;Eletricidade, Gás e Outras Utilidades;;;;;;;;;;2025;Outubro
275.5;Botucatu;Indústria;Indústria geral;Eletricidade e Gás;Eletricidade, Gás e Outras Utilidades;Geração, Transmissão e Distribuição de Energia Elétrica;;;;;;;;;2025;Outubro
275.5;Botucatu;Indústria;Indústria geral;Eletricidade e Gás;Eletricidade, Gás e Outras Utilidades;Geração, Transmissão e Distribuição de Energia Elétrica;Transmissão de Energia Elétrica;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Eletricidade e Gás;Eletricidade, Gás e Outras Utilidades;Geração, Transmissão e Distribuição de Energia Elétrica;Transmissão de Energia Elétrica;Transmissão de Energia Elétrica;0;2.0;-2;67;-0.028985507246376812;275.5;2025;Outubro
27.299086757990867;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;;;;;;;;;;;2025;Outubro
9.55;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Confecção de Artigos do Vestuário e Acessórios;;;;;;;;;;2025;Outubro
9.55;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Confecção de Artigos do Vestuário e Acessórios;Confecção de Artigos do Vestuário e Acessórios;;;;;;;;;2025;Outubro
9.55;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Confecção de Artigos do Vestuário e Acessórios;Confecção de Artigos do Vestuário e Acessórios;Confecção de Peças do Vestuário, Exceto Roupas íntimas;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Confecção de Artigos do Vestuário e Acessórios;Confecção de Artigos do Vestuário e Acessórios;Confecção de Peças do Vestuário, Exceto Roupas íntimas;Confecção de Peças do Vestuário, Exceto Roupas íntimas e as Confeccionadas Sob Medida;19;10.0;9;221;0.042452830188679243;7.5;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Confecção de Artigos do Vestuário e Acessórios;Confecção de Artigos do Vestuário e Acessórios;Confecção de Peças do Vestuário, Exceto Roupas íntimas;Confecção, Sob Medida, de Peças do Vestuário, Exceto Roupas íntimas;16;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Confecção de Artigos do Vestuário e Acessórios;Confecção de Artigos do Vestuário e Acessórios;Confecção de Peças do Vestuário, Exceto Roupas íntimas;Facção de Peças do Vestuário, Exceto Roupas íntimas;11;10.0;1;113;0.0089285714285714281;11.6;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Confecção de Artigos do Vestuário e Acessórios;Confecção de Artigos do Vestuário e Acessórios;Fabricação de Acessórios do Vestuário, Exceto para Segurança e Proteção;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Confecção de Artigos do Vestuário e Acessórios;Confecção de Artigos do Vestuário e Acessórios;Fabricação de Acessórios do Vestuário, Exceto para Segurança e Proteção;Fabricação de Acessórios do Vestuário, Exceto para Segurança e Proteção;3;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Bebidas;;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Bebidas;Fabricação de Bebidas Alcoólicas;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Bebidas;Fabricação de Bebidas Alcoólicas;Fabricação de Malte, Cervejas e Chopes;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Bebidas;Fabricação de Bebidas Alcoólicas;Fabricação de Malte, Cervejas e Chopes;Fabricação de Cervejas e Chopes;5;;;;;;2025;Outubro
9.5;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Equipamentos de Informática, Produtos Eletrônicos e Ópticos;;;;;;;;;;2025;Outubro
9.5;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Equipamentos de Informática, Produtos Eletrônicos e Ópticos;Fabricação de Componentes Eletrônicos;;;;;;;;;2025;Outubro
9.5;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Equipamentos de Informática, Produtos Eletrônicos e Ópticos;Fabricação de Componentes Eletrônicos;Fabricação de Componentes Eletrônicos;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Equipamentos de Informática, Produtos Eletrônicos e Ópticos;Fabricação de Componentes Eletrônicos;Fabricação de Componentes Eletrônicos;Fabricação de Componentes Eletrônicos;3;2.0;1;55;0.018518518518518517;9.5;2025;Outubro
11.4;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Máquinas e Equipamentos de Uso Geral;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Máquinas e Equipamentos de Uso Geral;Fabricação de Aparelhos e Equipamentos de Ar Condicionado;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Máquinas e Equipamentos de Uso Geral;Fabricação de Aparelhos e Equipamentos de Ar Condicionado;Fabricação de Aparelhos e Equipamentos de Ar Condicionado para Uso Não-Industrial;3;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Máquinas e Equipamentos de Uso Geral;Fabricação de Máquinas e Equipamentos de Uso Geral não Especificados Anteriormente;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Máquinas e Equipamentos de Uso Geral;Fabricação de Máquinas e Equipamentos de Uso Geral não Especificados Anteriormente;Fabricação de Outras Máquinas e Equipamentos de Uso Geral não Especificados Anteriormente, Peças e Acessórios;12;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Máquinas e Equipamentos de Uso Geral;Fabricação de Máquinas e Equipamentos para Saneamento Básico e Ambiental;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Máquinas e Equipamentos de Uso Geral;Fabricação de Máquinas e Equipamentos para Saneamento Básico e Ambiental;Fabricação de Máquinas e Equipamentos para Saneamento Básico e Ambiental, Peças e Acessórios;3;;;;;;2025;Outubro
1.5;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Máquinas e Equipamentos de Uso Industrial Específico;;;;;;;;;2025;Outubro
1.5;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Máquinas e Equipamentos de Uso Industrial Específico;Fabricação de Máquinas e Equipamentos para Uso Industrial Específico não Especificados Anteriormente;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Máquinas e Equipamentos de Uso Industrial Específico;Fabricação de Máquinas e Equipamentos para Uso Industrial Específico não Especificados Anteriormente;Fabricação de Máquinas e Equipamentos para Uso Industrial Específico não Especificados Anteriormente, Peças e Acessórios;0;2.0;-2;8;-0.2;1.5;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Máquinas-Ferramenta;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Máquinas-Ferramenta;Fabricação de Máquinas-Ferramenta;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Máquinas-Ferramenta;Fabricação de Máquinas-Ferramenta;Fabricação de Máquinas-Ferramenta, Peças e Acessórios;11;13.0;88;-0.022222222222222223;12.923076923076923;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Tratores e de Máquinas e Equipamentos para a Agricultura e Pecuária;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Tratores e de Máquinas e Equipamentos para a Agricultura e Pecuária;Fabricação de Máquinas e Equipamentos para a Agricultura e Pecuária, Exceto para Irrigação;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas e Equipamentos;Fabricação de Tratores e de Máquinas e Equipamentos para a Agricultura e Pecuária;Fabricação de Máquinas e Equipamentos para a Agricultura e Pecuária, Exceto para Irrigação;Fabricação de Máquinas e Equipamentos para a Agricultura e Pecuária, Peças e Acessórios, Exceto para Irrigação;13;;;;;;2025;Outubro
1;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas, Aparelhos e Materiais Elétricos;;;;;;;;;;2025;Outubro
1;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas, Aparelhos e Materiais Elétricos;Fabricação de Equipamentos para Distribuição e Controle de Energia Elétrica;;;;;;;;;2025;Outubro
1;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas, Aparelhos e Materiais Elétricos;Fabricação de Equipamentos para Distribuição e Controle de Energia Elétrica;Fabricação de Aparelhos e Equipamentos para Distribuição e Controle de Energia Elétrica;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas, Aparelhos e Materiais Elétricos;Fabricação de Equipamentos para Distribuição e Controle de Energia Elétrica;Fabricação de Aparelhos e Equipamentos para Distribuição e Controle de Energia Elétrica;Fabricação de Aparelhos e Equipamentos para Distribuição e Controle de Energia Elétrica;0;2.0;-2;14;-0.125;1;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas, Aparelhos e Materiais Elétricos;Fabricação de Equipamentos para Distribuição e Controle de Energia Elétrica;Fabricação de Fios, Cabos e Condutores Elétricos Isolados;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Máquinas, Aparelhos e Materiais Elétricos;Fabricação de Equipamentos para Distribuição e Controle de Energia Elétrica;Fabricação de Fios, Cabos e Condutores Elétricos Isolados;Fabricação de Fios, Cabos e Condutores Elétricos Isolados;6;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Móveis;;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Móveis;Fabricação de Móveis;;;;;;;;;2025;Outubro
1;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Móveis;Fabricação de Móveis;Fabricação de Colchões;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Móveis;Fabricação de Móveis;Fabricação de Colchões;Fabricação de Colchões;4;1.0;3;15;0.25;1;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Móveis;Fabricação de Móveis;Fabricação de Móveis com Predominância de Madeira;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Móveis;Fabricação de Móveis;Fabricação de Móveis com Predominância de Madeira;Fabricação de Móveis com Predominância de Madeira;2;1.0;82;0.012345679012345678;2;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Móveis;Fabricação de Móveis;Fabricação de Móveis com Predominância de Metal;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Móveis;Fabricação de Móveis;Fabricação de Móveis com Predominância de Metal;Fabricação de Móveis com Predominância de Metal;7;;;;;;2025;Outubro
110.7;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Outros Equipamentos de Transporte, Exceto Veículos Automotores;;;;;;;;;;2025;Outubro
110.7;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Outros Equipamentos de Transporte, Exceto Veículos Automotores;Fabricação de Aeronaves;;;;;;;;;2025;Outubro
114.42105263157895;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Outros Equipamentos de Transporte, Exceto Veículos Automotores;Fabricação de Aeronaves;Fabricação de Aeronaves;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Outros Equipamentos de Transporte, Exceto Veículos Automotores;Fabricação de Aeronaves;Fabricação de Aeronaves;Fabricação de Aeronaves;20;19.0;1;2343;0.00042698548249359521;114.42105263157895;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Outros Equipamentos de Transporte, Exceto Veículos Automotores;Fabricação de Aeronaves;Fabricação de Turbinas, Motores e Outros Componentes e Peças para Aeronaves;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Outros Equipamentos de Transporte, Exceto Veículos Automotores;Fabricação de Aeronaves;Fabricação de Turbinas, Motores e Outros Componentes e Peças para Aeronaves;Fabricação de Turbinas, Motores e Outros Componentes e Peças para Aeronaves;2;1.0;48;0.021276595744680851;40;;2025;Outubro
8.127272727272727;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Alimentícios;;;;;;;;;;2025;Outubro
7;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Alimentícios;Abate e Fabricação de Produtos de Carne;;;;;;;;;2025;Outubro
7;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Alimentícios;Abate e Fabricação de Produtos de Carne;Fabricação de Produtos de Carne;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Alimentícios;Abate e Fabricação de Produtos de Carne;Fabricação de Produtos de Carne;Fabricação de Produtos de Carne;3;2.0;66;0.03125;6;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Alimentícios;Abate e Fabricação de Produtos de Carne;Fabricação de Produtos de Carne;Preparação de Subprodutos do Abate;10;21.0;-11;251;-0.041984732824427481;7.0476190476190474;2025;Outubro
8.5;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Alimentícios;Fabricação de Outros Produtos Alimentícios;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Alimentícios;Fabricação de Outros Produtos Alimentícios;Fabricação de Biscoitos e Bolachas;;;;;;;;2025;Outubro
